index,pcm_t,pcm_h,SP4_t,SP4_h,SP6_t,SP6_h
430,33.49256,2.15043,33.49284,1.863396,33.44628,1.390152
431,33.47626,2.150222,33.47678,1.864178,33.43044,1.390275
432,33.45957,2.150015,33.45964,1.86496,33.4132,1.390399
433,33.44402,2.149808,33.44394,1.865746,33.39618,1.390521
434,33.42707,2.149602,33.42762,1.866532,33.38105,1.390644
435,33.41,2.149396,33.41098,1.867323,33.36432,1.390765
436,33.3937,2.149192,33.3938,1.868129,33.3468,1.390886
437,33.37729,2.148987,33.37675,1.868987,33.33072,1.391006
438,33.36135,2.148782,33.36136,1.869798,33.31484,1.391126
439,33.34495,2.148578,33.34522,1.87059,33.29841,1.391245
440,33.3291,2.148375,33.3284,1.871379,33.28163,1.391364
441,33.31175,2.148172,33.31096,1.872164,33.2645,1.391482
442,33.29612,2.147968,33.29454,1.872946,33.2482,1.3916
443,33.27862,2.147765,33.27872,1.873725,33.23274,1.391718
444,33.26321,2.147562,33.26151,1.874501,33.21626,1.391834
445,33.24682,2.14736,33.24564,1.875278,33.19918,1.391951
446,33.23025,2.147157,33.22904,1.87606,33.18246,1.392067
447,33.21332,2.146956,33.21294,1.876844,33.16676,1.392183
448,33.19575,2.146753,33.19522,1.877625,33.14974,1.392298
449,33.18044,2.146549,33.1804,1.878406,33.13336,1.392413
450,33.1637,2.146344,33.16341,1.879186,33.1173,1.392528
451,33.14654,2.146139,33.1466,1.879964,33.10084,1.392643
452,33.13122,2.145931,33.13018,1.880744,33.0838,1.392758
453,33.1141,2.145722,33.11375,1.881523,33.06742,1.392872
454,33.09748,2.14551,33.09767,1.882304,33.05075,1.392986
455,33.08139,2.145296,33.08074,1.883086,33.03482,1.3931
456,33.0648,2.14508,33.06394,1.883862,33.01742,1.393214
457,33.04837,2.144866,33.0473,1.884634,33.00112,1.393327
458,33.03152,2.144652,33.03192,1.885406,32.98528,1.39344
459,33.01516,2.144438,33.015,1.886182,32.96841,1.393554
460,32.99854,2.144225,32.99842,1.886962,32.9527,1.393666
461,32.98196,2.144012,32.98299,1.887739,32.93576,1.393779
462,32.96602,2.1438,32.96498,1.888519,32.92012,1.393891
463,32.9492,2.143588,32.94875,1.889301,32.9031,1.394004
464,32.9333,2.143375,32.93192,1.890082,32.88647,1.394116
465,32.91631,2.143164,32.91585,1.890868,32.86943,1.394228
466,32.90044,2.142952,32.89988,1.891653,32.85355,1.39434
467,32.88372,2.142742,32.88274,1.892439,32.83656,1.394451
468,32.86723,2.142532,32.86728,1.893224,32.82022,1.394562
469,32.85052,2.14232,32.8498,1.894003,32.80422,1.394673
470,32.83456,2.142105,32.83426,1.894779,32.7877,1.394785
471,32.8179,2.141892,32.81765,1.895552,32.77112,1.394896
472,32.80107,2.141678,32.80037,1.896322,32.754,1.395008
473,32.78523,2.141464,32.78442,1.89709,32.73828,1.395119
474,32.76764,2.141249,32.76747,1.897863,32.72176,1.39523
475,32.75183,2.141033,32.75051,1.898638,32.70444,1.39534
476,32.73525,2.140818,32.73484,1.899416,32.68841,1.395451
477,32.71886,2.140604,32.71853,1.900196,32.67188,1.395561
478,32.7015,2.14039,32.70127,1.900976,32.65534,1.39567
479,32.68436,2.140176,32.68485,1.90175,32.63978,1.395779
480,32.66837,2.139963,32.6684,1.902522,32.62268,1.395888
481,32.65263,2.13975,32.6516,1.903292,32.60595,1.395996
482,32.63572,2.139538,32.63582,1.904061,32.59002,1.396104
483,32.61983,2.139325,32.61867,1.90483,32.57387,1.396211
484,32.60275,2.139113,32.60195,1.905602,32.55686,1.396317
485,32.58645,2.1389,32.58628,1.90638,32.54023,1.396424
486,32.57034,2.138688,32.57006,1.90716,32.52373,1.396531
487,32.5538,2.138475,32.55292,1.907939,32.50673,1.396637
488,32.53742,2.138264,32.53696,1.908716,32.4915,1.396743
489,32.52119,2.138053,32.51987,1.909492,32.4747,1.396848
490,32.50448,2.137842,32.50391,1.910271,32.45812,1.396954
491,32.48767,2.137632,32.4867,1.911051,32.44189,1.397059
492,32.47121,2.137424,32.47096,1.91183,32.42484,1.397164
493,32.45522,2.137215,32.454,1.912611,32.40932,1.397269
494,32.4385,2.137008,32.43718,1.913391,32.39196,1.397373
495,32.42218,2.136801,32.42053,1.914171,32.37562,1.397477
496,32.40565,2.136594,32.40424,1.91495,32.35929,1.39758
497,32.38902,2.136389,32.3877,1.915729,32.3428,1.397684
498,32.37208,2.136184,32.37259,1.916505,32.32644,1.397786
499,32.35557,2.135978,32.355,1.91728,32.31014,1.397889
500,32.33986,2.135772,32.33886,1.918058,32.29339,1.397992
501,32.32196,2.135567,32.32173,1.918836,32.27652,1.398094
502,32.3059,2.135362,32.3056,1.919612,32.26023,1.398196
503,32.28928,2.135158,32.28836,1.920391,32.244,1.398298
504,32.27234,2.134953,32.27353,1.921172,32.22699,1.398399
505,32.2564,2.134748,32.2554,1.921949,32.21083,1.3985
506,32.2396,2.134545,32.23914,1.922723,32.19424,1.398602
507,32.22352,2.13434,32.22289,1.923496,32.1774,1.398703
508,32.20717,2.134137,32.2069,1.924268,32.1616,1.398804
509,32.19016,2.133933,32.18929,1.925038,32.14575,1.398905
510,32.17318,2.133728,32.17401,1.925804,32.12922,1.399006
511,32.15858,2.133522,32.15639,1.926574,32.11188,1.399106
512,32.14233,2.133317,32.1409,1.927347,32.0959,1.399207
513,32.1245,2.133113,32.12439,1.928119,32.07924,1.399308
514,32.10848,2.13291,32.10706,1.928888,32.0631,1.399408
515,32.09172,2.132706,32.09054,1.929658,32.04663,1.399508
516,32.07496,2.132504,32.07478,1.930437,32.02928,1.399608
517,32.05888,2.132301,32.05855,1.931215,32.01338,1.399708
518,32.0426,2.132098,32.04167,1.93199,31.99663,1.399808
519,32.02525,2.131895,32.02422,1.932764,31.97937,1.399907
520,32.00865,2.131691,32.00812,1.933536,31.96312,1.400006
521,31.99328,2.131486,31.99108,1.934309,31.94731,1.400106
522,31.97615,2.131283,31.97539,1.935081,31.93025,1.400204
523,31.9595,2.131079,31.95869,1.935848,31.91386,1.400303
524,31.94258,2.130876,31.94171,1.93661,31.89685,1.400401
525,31.92685,2.130674,31.92516,1.937371,31.8815,1.400499
526,31.91002,2.13047,31.90946,1.938129,31.8637,1.400597
527,31.89358,2.130268,31.89302,1.938885,31.84764,1.400694
528,31.87744,2.130064,31.87637,1.939648,31.83132,1.400792
529,31.85944,2.129861,31.86052,1.940409,31.815,1.400889
530,31.84413,2.129658,31.84282,1.94117,31.79849,1.400986
531,31.82692,2.129455,31.82678,1.941932,31.78232,1.401084
532,31.81114,2.129254,31.81016,1.942691,31.76526,1.401181
533,31.7949,2.129052,31.79398,1.943449,31.74918,1.401278
534,31.77804,2.12885,31.7775,1.944208,31.7326,1.401375
535,31.76162,2.128649,31.76033,1.944967,31.71544,1.401471
536,31.7456,2.128448,31.74392,1.945726,31.69992,1.401568
537,31.72831,2.128247,31.72785,1.946483,31.68283,1.401664
538,31.71195,2.128046,31.71159,1.947236,31.66649,1.401761
539,31.69597,2.127845,31.69512,1.947985,31.64992,1.401857
540,31.67778,2.127644,31.67842,1.948733,31.63346,1.401953
541,31.66272,2.127444,31.66239,1.949481,31.61692,1.40205
542,31.6455,2.127244,31.64602,1.950232,31.60111,1.402146
543,31.62887,2.127045,31.62912,1.950982,31.58367,1.402241
544,31.61264,2.126846,31.61225,1.951729,31.56792,1.402337
545,31.59664,2.126646,31.59607,1.952475,31.55087,1.402433
546,31.58012,2.126447,31.58005,1.953224,31.53406,1.402529
547,31.56283,2.126248,31.56328,1.953974,31.51832,1.402625
548,31.5468,2.12605,31.54694,1.954725,31.5015,1.402721
549,31.53026,2.125853,31.52998,1.955475,31.48568,1.402816
550,31.51398,2.125656,31.51288,1.956223,31.46884,1.402912
551,31.49742,2.125459,31.4969,1.956972,31.4523,1.403008
552,31.48032,2.125263,31.4803,1.95772,31.43543,1.403103
553,31.46406,2.125067,31.4637,1.958467,31.41953,1.403198
554,31.44802,2.124872,31.44732,1.959214,31.40214,1.403292
555,31.43174,2.124676,31.42994,1.959958,31.3859,1.403387
556,31.41493,2.124482,31.41408,1.960699,31.36952,1.403482
557,31.39858,2.124288,31.39716,1.961444,31.35291,1.403576
558,31.3821,2.124095,31.3812,1.962193,31.33664,1.40367
559,31.3661,2.123902,31.3639,1.962944,31.31961,1.403764
560,31.34823,2.123709,31.34695,1.963699,31.3031,1.403858
561,31.3323,2.123517,31.331,1.964459,31.28754,1.403952
562,31.31522,2.123325,31.31378,1.965222,31.2699,1.404046
563,31.29852,2.123134,31.29756,1.965981,31.2535,1.404139
564,31.28304,2.122942,31.28148,1.966739,31.23785,1.404233
565,31.26645,2.122749,31.26452,1.967504,31.22082,1.404326
566,31.24985,2.122556,31.24803,1.96827,31.20476,1.40442
567,31.23291,2.122365,31.23117,1.969037,31.18878,1.404513
568,31.2165,2.122174,31.21551,1.969801,31.17141,1.404606
569,31.19986,2.121982,31.19893,1.970564,31.15499,1.404699
570,31.18385,2.121792,31.18222,1.971328,31.1384,1.404792
571,31.16758,2.121602,31.16578,1.972098,31.12206,1.404886
572,31.14944,2.121412,31.14985,1.972866,31.10612,1.404979
573,31.13373,2.121224,31.13261,1.973636,31.08824,1.405072
574,31.11734,2.121036,31.11598,1.974408,31.07258,1.405164
575,31.10129,2.120848,31.10055,1.975178,31.05606,1.405257
576,31.08429,2.120662,31.08312,1.975946,31.0401,1.405349
577,31.06766,2.120476,31.066,1.976708,31.02195,1.405442
578,31.05099,2.12029,31.05049,1.97747,31.00635,1.405534
579,31.03462,2.120104,31.03374,1.978226,30.99016,1.405626
580,31.01754,2.119919,31.01728,1.978977,30.97314,1.405719
581,31.00135,2.119735,31.00056,1.979723,30.95665,1.405812
582,30.98512,2.119551,30.98502,1.980461,30.94068,1.405904
583,30.96814,2.119368,30.96788,1.981194,30.92394,1.405996
584,30.95248,2.119186,30.9508,1.981924,30.90725,1.406087
585,30.93558,2.119004,30.9345,1.98265,30.89068,1.406179
586,30.92,2.118822,30.91712,1.983373,30.87484,1.40627
587,30.90294,2.118642,30.90156,1.984092,30.85704,1.406362
588,30.88576,2.118461,30.88355,1.984809,30.84114,1.406453
589,30.86985,2.118282,30.86791,1.985523,30.82481,1.406545
590,30.85344,2.118102,30.8512,1.986235,30.80853,1.406638
591,30.83686,2.117924,30.83554,1.986948,30.79094,1.40673
592,30.82082,2.117744,30.8188,1.987658,30.77565,1.406823
593,30.8034,2.117567,30.8026,1.988366,30.7591,1.406916
594,30.7872,2.117389,30.7856,1.989074,30.74241,1.407008
595,30.77029,2.117212,30.76967,1.989784,30.72574,1.407101
596,30.75458,2.117035,30.7532,1.990493,30.70961,1.407194
597,30.73735,2.116858,30.73528,1.9912,30.69214,1.407287
598,30.72088,2.11668,30.71942,1.991905,30.67598,1.40738
599,30.70422,2.116502,30.70332,1.992611,30.6596,1.407474
600,30.68786,2.116325,30.68662,1.993317,30.6434,1.407566
601,30.67096,2.116148,30.67024,1.994022,30.62655,1.40766
602,30.65422,2.115971,30.65374,1.994724,30.6103,1.407754
603,30.63768,2.115795,30.63696,1.995427,30.59365,1.407847
604,30.62177,2.11562,30.62079,1.996129,30.57741,1.40794
605,30.60493,2.115444,30.60382,1.996827,30.56039,1.408034
606,30.58836,2.115268,30.58725,1.997523,30.54422,1.408128
607,30.572,2.115091,30.57142,1.998218,30.52806,1.408223
608,30.55521,2.114914,30.55456,1.998916,30.51052,1.408318
609,30.53799,2.114738,30.53806,1.999611,30.49491,1.408413
610,30.5229,2.114563,30.5214,2.000306,30.47766,1.408508
611,30.5058,2.114388,30.50482,2.001001,30.46136,1.408603
612,30.48969,2.114213,30.4884,2.0017,30.44545,1.408698
613,30.47348,2.114039,30.47205,2.002402,30.42888,1.408793
614,30.45612,2.113864,30.45558,2.003102,30.41262,1.408888
615,30.43964,2.11369,30.43841,2.003801,30.39513,1.408984
616,30.42322,2.113516,30.42231,2.004499,30.3795,1.409079
617,30.40641,2.113342,30.40515,2.005198,30.36223,1.409175
618,30.39028,2.113169,30.3885,2.005898,30.34526,1.40927
619,30.3735,2.112996,30.37169,2.006596,30.33028,1.409366
620,30.3572,2.112824,30.35583,2.007292,30.31319,1.409463
621,30.34125,2.112652,30.33933,2.007988,30.29584,1.409559
622,30.32463,2.11248,30.32256,2.008682,30.27958,1.409655
623,30.30789,2.112309,30.30623,2.009369,30.26303,1.409751
624,30.2911,2.112138,30.28987,2.010058,30.24606,1.409848
625,30.27447,2.111968,30.27394,2.010756,30.23015,1.409944
626,30.25828,2.111798,30.25604,2.01146,30.21325,1.410042
627,30.2415,2.111629,30.2408,2.01216,30.1977,1.410139
628,30.22478,2.11146,30.22365,2.012858,30.18016,1.410236
629,30.20815,2.111292,30.20676,2.013556,30.1642,1.410333
630,30.19216,2.111125,30.19123,2.01425,30.14795,1.41043
631,30.17505,2.110958,30.17412,2.014945,30.13077,1.410528
632,30.15878,2.110791,30.15784,2.01564,30.11414,1.410625
633,30.14221,2.110625,30.14003,2.016333,30.09783,1.410723
634,30.12537,2.11046,30.12536,2.017023,30.08151,1.410821
635,30.10828,2.110295,30.10779,2.017711,30.0646,1.410919
636,30.09274,2.11013,30.09056,2.018398,30.0487,1.411017
637,30.07598,2.109966,30.07475,2.01909,30.03131,1.411115
638,30.05892,2.109802,30.05788,2.019782,30.01509,1.411214
639,30.04306,2.109639,30.04163,2.020475,29.99878,1.411313
640,30.02753,2.109476,30.02544,2.021171,29.98194,1.411412
641,30.01047,2.109312,30.00856,2.021867,29.96511,1.411511
642,29.99309,2.109148,29.99201,2.022558,29.94916,1.411611
643,29.97672,2.108985,29.9754,2.023247,29.93213,1.41171
644,29.95894,2.108822,29.95842,2.023933,29.91638,1.41181
645,29.94367,2.10866,29.9418,2.024617,29.89975,1.411911
646,29.92732,2.1085,29.92575,2.025301,29.88246,1.412011
647,29.91028,2.108339,29.90807,2.025984,29.86666,1.412112
648,29.89326,2.108178,29.89243,2.026664,29.8497,1.412213
649,29.87753,2.108018,29.87665,2.027339,29.83256,1.412314
650,29.86056,2.107859,29.85932,2.028015,29.81631,1.412416
651,29.84444,2.1077,29.843,2.028689,29.80024,1.412518
652,29.82782,2.107542,29.82719,2.029364,29.78346,1.41262
653,29.81113,2.107384,29.8094,2.030037,29.76678,1.412722
654,29.79396,2.107227,29.7937,2.030708,29.75,1.412825
655,29.77809,2.10707,29.77829,2.031378,29.7344,1.412928
656,29.76129,2.106912,29.76052,2.03205,29.71736,1.413031
657,29.74524,2.106756,29.74365,2.032723,29.70114,1.413134
658,29.72879,2.1066,29.72696,2.033396,29.68428,1.413237
659,29.71154,2.106444,29.7108,2.03407,29.66816,1.413341
660,29.69565,2.106289,29.69476,2.034744,29.65097,1.413446
661,29.67838,2.106134,29.67738,2.035418,29.63518,1.41355
662,29.66242,2.10598,29.66028,2.036088,29.61922,1.413655
663,29.64655,2.105825,29.64513,2.036756,29.60194,1.413761
664,29.62926,2.105672,29.62762,2.037421,29.58545,1.413869
665,29.61283,2.105518,29.61194,2.038086,29.56894,1.413976
666,29.59741,2.105366,29.59468,2.038749,29.55192,1.414084
667,29.57935,2.105213,29.5786,2.03941,29.53608,1.414192
668,29.56328,2.105062,29.56166,2.040072,29.5201,1.414301
669,29.5471,2.10491,29.54585,2.040738,29.50271,1.414409
670,29.52996,2.10476,29.52871,2.041409,29.48622,1.414518
671,29.51314,2.104608,29.51202,2.04208,29.46921,1.414627
672,29.49734,2.104458,29.49574,2.042747,29.45308,1.414736
673,29.48014,2.104308,29.479,2.043413,29.43697,1.414845
674,29.46445,2.104158,29.46216,2.044075,29.4206,1.414954
675,29.4475,2.10401,29.44618,2.044733,29.4034,1.415064
676,29.43081,2.10386,29.42902,2.045389,29.38716,1.415173
677,29.41415,2.103711,29.4131,2.046052,29.37046,1.415282
678,29.39735,2.103562,29.39632,2.046713,29.35357,1.415391
679,29.38102,2.103414,29.38005,2.047377,29.3383,1.4155
680,29.36449,2.103266,29.36349,2.048039,29.3207,1.41561
681,29.34766,2.103118,29.34721,2.048698,29.30356,1.41572
682,29.33134,2.10297,29.3303,2.049353,29.28749,1.415831
683,29.31564,2.102823,29.31444,2.050006,29.27045,1.415942
684,29.2986,2.102676,29.2975,2.050659,29.25442,1.416053
685,29.28144,2.10253,29.28034,2.051311,29.23762,1.416164
686,29.26545,2.102383,29.26366,2.051958,29.2216,1.416276
687,29.24816,2.102238,29.24734,2.052606,29.20432,1.416388
688,29.23211,2.102092,29.23057,2.053251,29.18839,1.416499
689,29.21631,2.101948,29.2144,2.053898,29.17266,1.416611
690,29.1991,2.101803,29.19803,2.054542,29.15554,1.416723
691,29.18206,2.10166,29.18186,2.055185,29.13894,1.416834
692,29.16618,2.101516,29.16509,2.055826,29.12214,1.416946
693,29.1493,2.101373,29.14841,2.056468,29.1053,1.417058
694,29.13308,2.10123,29.13149,2.057107,29.08806,1.417171
695,29.11568,2.101089,29.11507,2.057744,29.07264,1.417283
696,29.09904,2.100947,29.09895,2.05838,29.05586,1.417396
697,29.08304,2.100806,29.0818,2.059017,29.03879,1.417509
698,29.06591,2.100666,29.06442,2.05966,29.023,1.417622
699,29.0496,2.100526,29.0481,2.060303,29.0056,1.417736
700,29.0335,2.100386,29.03202,2.060949,28.98976,1.417849
701,29.01651,2.100248,29.01578,2.061599,28.97264,1.417962
702,28.99985,2.10011,28.99887,2.062246,28.95642,1.418076
703,28.98404,2.099972,28.98244,2.062893,28.93967,1.41819
704,28.96668,2.099834,28.96596,2.063535,28.92423,1.418303
705,28.95073,2.099697,28.94938,2.064179,28.9068,1.418417
706,28.93417,2.09956,28.93298,2.06482,28.8903,1.418533
707,28.91768,2.099424,28.9158,2.065459,28.87361,1.418649
708,28.90112,2.099287,28.90011,2.066095,28.85778,1.418766
709,28.8844,2.099152,28.88322,2.06673,28.84102,1.418883
710,28.86784,2.099016,28.86704,2.067364,28.82397,1.419
711,28.85138,2.098882,28.85018,2.067997,28.80763,1.419116
712,28.83515,2.098748,28.83369,2.068626,28.7915,1.419234
713,28.81819,2.098614,28.81708,2.069254,28.77418,1.41935
714,28.80202,2.09848,28.8019,2.069883,28.7576,1.419469
715,28.78416,2.098347,28.78374,2.070511,28.74206,1.419588
716,28.76798,2.098214,28.76722,2.07114,28.72461,1.419706
717,28.75174,2.098082,28.75034,2.071773,28.70842,1.419826
718,28.73576,2.097949,28.73398,2.072406,28.69179,1.419947
719,28.71883,2.097817,28.7182,2.07304,28.67499,1.420068
720,28.70369,2.097685,28.70118,2.073672,28.65872,1.420189
721,28.68534,2.097554,28.68476,2.074303,28.64118,1.42031
722,28.66992,2.097422,28.668,2.074933,28.6251,1.420431
723,28.65221,2.09729,28.65212,2.075562,28.60947,1.420552
724,28.63644,2.097158,28.63595,2.076189,28.59363,1.420674
725,28.62016,2.097027,28.61794,2.076813,28.57636,1.420795
726,28.60371,2.096897,28.60183,2.077433,28.56002,1.420916
727,28.58682,2.096766,28.58568,2.078048,28.54336,1.421037
728,28.56998,2.096636,28.56917,2.078664,28.52621,1.421158
729,28.5532,2.096505,28.55278,2.07928,28.51003,1.42128
730,28.5364,2.096375,28.53594,2.079893,28.49351,1.421401
731,28.51996,2.096245,28.5185,2.080505,28.47727,1.421522
732,28.50376,2.096116,28.50167,2.081122,28.46065,1.421644
733,28.48728,2.095986,28.48648,2.081738,28.44426,1.421765
734,28.47118,2.095856,28.46913,2.08235,28.42672,1.421886
735,28.45416,2.095728,28.4526,2.082961,28.41125,1.422007
736,28.4372,2.095598,28.43641,2.083572,28.39497,1.422128
737,28.4216,2.09547,28.41956,2.084185,28.37778,1.422249
738,28.40398,2.095341,28.40322,2.084795,28.36146,1.422369
739,28.38784,2.095213,28.3867,2.085402,28.34451,1.42249
740,28.37145,2.095085,28.3712,2.086006,28.32759,1.42261
741,28.35456,2.094957,28.35445,2.086608,28.31106,1.422732
742,28.33795,2.09483,28.33798,2.087206,28.29535,1.422854
743,28.3214,2.094702,28.32047,2.087805,28.27834,1.422975
744,28.30493,2.094575,28.30458,2.088402,28.26124,1.423097
745,28.28796,2.094448,28.28762,2.089001,28.24522,1.423218
746,28.27244,2.094322,28.27156,2.089601,28.22875,1.42334
747,28.25531,2.094196,28.2543,2.090204,28.21217,1.423461
748,28.23886,2.09407,28.2378,2.090806,28.1957,1.423581
749,28.2223,2.093945,28.22139,2.091406,28.17839,1.423702
750,28.20541,2.09382,28.20523,2.092006,28.16246,1.423823
751,28.18887,2.093695,28.18775,2.092608,28.1455,1.423944
752,28.17216,2.093571,28.17164,2.093216,28.12937,1.424064
753,28.15582,2.093447,28.15416,2.093824,28.11195,1.424184
754,28.13975,2.093323,28.13838,2.094429,28.0959,1.424306
755,28.12264,2.0932,28.12137,2.09503,28.07902,1.424426
756,28.1065,2.093076,28.10596,2.095628,28.06294,1.424548
757,28.08935,2.092954,28.08813,2.096226,28.04608,1.424669
758,28.0737,2.092832,28.07197,2.096821,28.02978,1.424791
759,28.05681,2.092709,28.05608,2.097413,28.0133,1.424913
760,28.04038,2.092588,28.03824,2.098004,27.99612,1.425035
761,28.02304,2.092466,28.02268,2.098592,27.98054,1.425158
762,28.00684,2.092346,28.00552,2.099184,27.96355,1.42528
763,27.99082,2.092225,27.99007,2.099778,27.9476,1.425402
764,27.97433,2.092105,27.97208,2.100376,27.93175,1.425526
765,27.95637,2.091986,27.9568,2.100975,27.91366,1.425649
766,27.93964,2.091867,27.93952,2.101576,27.89772,1.425773
767,27.92465,2.091748,27.92386,2.102176,27.88045,1.425896
768,27.90702,2.091631,27.90732,2.102775,27.8639,1.42602
769,27.89087,2.091513,27.89074,2.103375,27.84906,1.426144
770,27.87416,2.091396,27.8742,2.103974,27.83088,1.426269
771,27.85672,2.091279,27.85731,2.104573,27.81488,1.426395
772,27.84059,2.091162,27.84097,2.105171,27.79801,1.426521
